Date,Open,High,Low,Close,Adj Close,Volume
2002-07-30,81.750000,81.900002,81.519997,81.519997,42.359886,6100
2002-07-31,81.949997,82.800003,81.900002,82.529999,42.884716,29400
2002-08-01,82.540001,83.019997,82.540001,83.000000,43.128937,25000
2002-08-02,83.160004,84.099998,82.879997,83.849998,43.570595,52800
2002-08-05,84.040001,84.440002,83.849998,84.220001,43.762871,61100
2002-08-06,83.870003,83.900002,83.220001,83.500000,43.388748,64900
2002-08-07,83.599998,84.139999,83.360001,83.699997,43.492683,40300
2002-08-08,83.580002,83.769997,83.360001,83.699997,43.492683,40900
2002-08-09,84.000000,84.879997,84.000000,84.879997,44.105843,35900
2002-08-12,85.300003,86.699997,85.139999,85.400002,44.376034,32100
2002-08-13,85.779999,86.470001,85.370003,86.449997,44.921677,75400
2002-08-14,87.459999,87.900002,86.750000,86.779999,45.093132,130000
2002-08-15,86.379997,86.500000,85.849998,86.019997,44.698200,87100
2002-08-16,86.440002,86.519997,84.820000,85.059998,44.199341,85000
2002-08-19,85.050003,85.339996,84.709999,85.320000,44.334484,47300
2002-08-20,85.620003,86.290001,85.599998,86.269997,44.828106,40800
2002-08-21,85.680000,86.099998,85.629997,85.809998,44.589115,40000
2002-08-22,85.550003,85.550003,85.059998,85.059998,44.199341,34400
2002-08-23,85.199997,85.949997,85.199997,85.900002,44.635880,20100
2002-08-26,85.699997,86.209999,85.669998,85.980003,44.677410,23900
2002-08-27,85.400002,85.680000,85.199997,85.440002,44.396824,301800
2002-08-28,86.040001,86.180000,85.839996,85.870003,44.620274,18100
2002-08-29,86.760002,86.860001,86.349998,86.559998,44.978817,135700
2002-08-30,86.750000,87.129997,86.449997,87.080002,45.249016,78100
2002-09-03,87.080002,88.040001,87.000000,88.040001,45.944672,102100
2002-09-04,88.029999,88.300003,87.839996,88.019997,45.934200,66300
2002-09-05,88.570000,88.650002,87.379997,88.500000,46.184731,648400
2002-09-06,87.970001,88.190002,87.199997,87.459999,45.641987,140000
2002-09-09,87.500000,87.830002,87.260002,87.330002,45.574139,83800
2002-09-10,87.169998,88.000000,87.000000,87.750000,45.793304,336000
2002-09-11,87.000000,87.300003,86.750000,87.290001,45.553291,177700
2002-09-12,87.480003,88.139999,87.470001,87.970001,45.908142,43400
2002-09-13,88.330002,88.940002,88.180000,88.779999,46.330849,155100
2002-09-16,89.199997,89.220001,88.900002,88.930000,46.409088,73000
2002-09-17,88.639999,89.320000,88.360001,89.099998,46.497837,75400
2002-09-18,89.160004,89.559998,89.019997,89.120003,46.508251,196600
2002-09-19,89.699997,89.769997,89.260002,89.720001,46.821407,109900
2002-09-20,89.449997,89.519997,89.059998,89.300003,46.602192,113500
2002-09-23,90.000000,90.239998,89.769997,90.099998,47.019714,163200
2002-09-24,90.300003,90.940002,90.209999,90.680000,47.322361,251900
2002-09-25,90.099998,90.360001,89.260002,89.580002,46.748325,127200
2002-09-26,89.050003,89.529999,88.610001,89.370003,46.638718,429000
2002-09-27,89.529999,90.040001,89.480003,90.040001,46.988400,298200
2002-09-30,90.660004,90.900002,90.080002,90.400002,47.176266,297800
2002-10-01,89.160004,89.300003,88.800003,88.940002,46.591103,257500
2002-10-02,89.239998,89.480003,88.839996,89.449997,46.858295,91000
2002-10-03,89.300003,89.510002,88.800003,89.230003,46.743031,29900
2002-10-04,88.400002,89.720001,88.400002,89.510002,46.889687,131000
2002-10-07,89.900002,89.959999,89.459999,89.660004,46.968300,433800
2002-10-08,89.500000,90.519997,89.360001,89.690002,46.983967,530900
2002-10-09,90.300003,90.379997,89.949997,90.150002,47.224995,402900
2002-10-10,90.169998,90.169998,89.279999,89.440002,46.853043,97100
2002-10-11,89.099998,89.220001,88.059998,88.379997,46.297760,421800
